TransactionID,CustomerID,CartStartTimestamp,TransactionTimestamp,TransactionDuration,ProductPurchased,Quantity,PaymentMethod,DeviceUsed,BrowserUsed,IPAddress,SuspiciousFlag,Abandoned,DeliveryStatus,ExpectedDeliveryDate,Discount,Region
TRANS_00279,CUST_094,1/19/2025,1/20/2025,309,PROD_0005,3,Credit Card,Mobile,Edge,32.154.101.223,True,No,Delayed,2/25/2025,0.15,Asia Pacific
TRANS_00005,CUST_097,1/16/2025,1/17/2025,594,PROD_0048,1,PayPal,Desktop,Chrome,193.205.24.169,False,No,Delivered,1/25/2025,0.15,Oceania
TRANS_00065,CUST_004,1/7/2025,1/8/2025,347,PROD_0017,1,Mobile Payment,Desktop,Firefox,152.58.198.239,False,No,Delivered,1/25/2025,0.15,Europe
TRANS_00109,CUST_012,1/13/2025,1/14/2025,122,PROD_0047,3,Bank Transfer,Tablet,Firefox,204.188.102.171,True,No,Delivered,1/25/2025,0.15,South America
TRANS_00191,CUST_095,1/11/2025,1/12/2025,562,PROD_0025,1,Bank Transfer,Tablet,Edge,207.229.98.186,True,No,Delivered,1/25/2025,0.15,North America
TRANS_00063,CUST_024,1/21/2025,1/22/2025,250,PROD_0010,1,Bank Transfer,Mobile,Safari,160.235.253.128,True,No,Pending,1/25/2025,0.15,Africa
TRANS_00021,CUST_044,1/21/2025,1/22/2025,395,PROD_0013,1,Mobile Payment,Tablet,Chrome,24.132.237.252,True,No,Pending,1/25/2025,0.15,South America
TRANS_00263,CUST_017,1/22/2025,1/23/2025,34,PROD_0030,3,Mobile Payment,Desktop,Safari,68.39.134.27,False,No,Delayed,1/25/2025,0.15,North America
TRANS_00012,CUST_058,1/11/2025,1/12/2025,297,PROD_0035,3,Mobile Payment,Desktop,Edge,111.137.201.207,True,No,Pending,1/25/2025,0.15,Oceania
TRANS_00225,CUST_013,1/9/2025,1/10/2025,121,PROD_0042,2,Mobile Payment,Desktop,Safari,175.149.202.79,True,No,Delivered,1/25/2025,0.15,South America
TRANS_00248,CUST_085,1/5/2025,1/6/2025,131,PROD_0043,3,Mobile Payment,Tablet,Safari,205.183.150.250,True,No,Pending,1/25/2025,0.15,Oceania
TRANS_00134,CUST_066,1/17/2025,1/18/2025,423,PROD_0042,3,PayPal,Mobile,Firefox,10.230.245.73,False,No,Delivered,1/25/2025,0.15,South America
TRANS_00178,CUST_027,1/2/2025,1/3/2025,376,PROD_0015,1,Credit Card,Mobile,Chrome,3.2.145.72,True,No,Delayed,2/25/2025,0.15,Africa
TRANS_00050,CUST_086,1/18/2025,1/19/2025,385,PROD_0050,1,Credit Card,Mobile,Edge,77.44.13.119,True,No,Delayed,1/25/2025,0.15,Europe
TRANS_00141,CUST_052,1/20/2025,1/21/2025,540,PROD_0040,1,PayPal,Tablet,Firefox,45.17.89.66,True,No,Pending,1/25/2025,0.15,Oceania
TRANS_00155,CUST_050,1/14/2025,1/15/2025,61,PROD_0030,3,PayPal,Desktop,Chrome,106.134.151.215,True,No,Delivered,1/25/2025,0.15,Europe
TRANS_00215,CUST_053,1/16/2025,1/17/2025,359,PROD_0027,4,Mobile Payment,Tablet,Chrome,121.189.114.19,True,No,Delivered,1/25/2025,0.15,Europe
TRANS_00195,CUST_015,1/2/2025,1/3/2025,574,PROD_0021,4,Bank Transfer,Tablet,Edge,180.207.57.122,True,No,Delayed,2/25/2025,0.15,North America
TRANS_00100,CUST_058,1/14/2025,1/15/2025,381,PROD_0044,1,Credit Card,Tablet,Safari,113.49.65.43,False,No,Delivered,1/25/2025,0.15,South America
TRANS_00240,CUST_082,1/6/2025,1/7/2025,474,PROD_0028,1,Mobile Payment,Mobile,Edge,4.246.5.194,False,No,Delivered,1/25/2025,0.15,Oceania
TRANS_00035,CUST_003,1/15/2025,1/16/2025,386,PROD_0025,1,Credit Card,Mobile,Edge,135.64.22.218,False,No,Delayed,1/25/2025,0.15,Africa
TRANS_00131,CUST_047,1/15/2025,1/16/2025,42,PROD_0035,1,Credit Card,Mobile,Safari,44.112.182.65,True,No,Delivered,2/25/2025,0.15,North America
TRANS_00118,CUST_027,1/6/2025,1/7/2025,492,PROD_0025,1,Credit Card,Tablet,Chrome,96.242.71.6,True,No,Delayed,2/25/2025,0.15,Asia Pacific
TRANS_00179,CUST_095,1/3/2025,1/4/2025,282,PROD_0026,1,Mobile Payment,Tablet,Edge,181.198.71.218,True,No,Pending,1/25/2025,0.15,Africa
TRANS_00060,CUST_019,1/9/2025,1/10/2025,471,PROD_0003,3,PayPal,Mobile,Chrome,113.115.250.242,False,No,Pending,1/25/2025,0.15,North America
TRANS_00284,CUST_060,1/14/2025,1/15/2025,416,PROD_0022,2,PayPal,Desktop,Chrome,134.185.202.171,True,No,Delivered,1/25/2025,0.15,Asia Pacific
TRANS_00114,CUST_067,1/11/2025,1/12/2025,262,PROD_0007,1,Credit Card,Mobile,Firefox,175.71.19.226,False,No,Delivered,1/25/2025,0.15,Europe
TRANS_00206,CUST_042,1/6/2025,1/7/2025,466,PROD_0037,1,Mobile Payment,Desktop,Firefox,149.36.39.7,False,No,Delayed,2/25/2025,0.15,North America
TRANS_00222,CUST_068,1/10/2025,1/11/2025,570,PROD_0031,1,Mobile Payment,Tablet,Safari,175.144.172.228,False,No,Pending,1/25/2025,0.15,Europe
TRANS_00038,CUST_042,1/15/2025,1/16/2025,506,PROD_0049,1,PayPal,Desktop,Chrome,204.112.244.47,False,No,Delayed,1/25/2025,0.15,Africa
TRANS_00224,CUST_021,1/1/2025,1/2/2025,222,PROD_0035,3,Credit Card,Tablet,Chrome,177.172.200.24,False,No,Delayed,2/25/2025,0.15,Oceania
TRANS_00268,CUST_096,1/14/2025,1/15/2025,263,PROD_0032,1,Bank Transfer,Desktop,Edge,150.94.195.167,False,No,Delayed,1/25/2025,0.15,North America
TRANS_00255,CUST_062,1/7/2025,1/8/2025,537,PROD_0010,1,Credit Card,Desktop,Chrome,21.26.188.94,False,No,Pending,1/25/2025,0.15,North America
TRANS_00074,CUST_042,1/7/2025,1/8/2025,352,PROD_0010,1,PayPal,Tablet,Edge,13.49.34.254,False,No,Delayed,1/25/2025,0.15,Africa
TRANS_00104,CUST_027,1/15/2025,1/16/2025,393,PROD_0035,2,PayPal,Tablet,Firefox,34.22.42.189,True,No,Delivered,1/25/2025,0.15,Oceania
TRANS_00246,CUST_017,1/5/2025,1/6/2025,75,PROD_0025,1,Mobile Payment,Tablet,Edge,76.41.91.199,False,No,Pending,1/25/2025,0.15,Oceania
TRANS_00138,CUST_001,1/8/2025,1/9/2025,101,PROD_0025,1,Bank Transfer,Desktop,Firefox,70.215.188.183,False,No,Pending,1/25/2025,0.15,North America
TRANS_00136,CUST_059,1/10/2025,1/11/2025,58,PROD_0037,1,Credit Card,Tablet,Edge,220.87.233.98,False,No,Pending,1/25/2025,0.15,Europe
TRANS_00101,CUST_057,1/15/2025,1/16/2025,217,PROD_0005,3,Bank Transfer,Desktop,Edge,56.90.80.40,True,No,Pending,1/25/2025,0.15,Europe
TRANS_00124,CUST_096,1/16/2025,1/17/2025,600,PROD_0037,1,Credit Card,Tablet,Safari,51.94.227.250,True,No,Pending,2/25/2025,0.15,South America
TRANS_00176,CUST_008,1/6/2025,1/7/2025,597,PROD_0046,1,Credit Card,Desktop,Edge,29.22.188.4,False,No,Pending,1/25/2025,0.15,North America
TRANS_00020,CUST_074,1/13/2025,1/14/2025,583,PROD_0026,1,PayPal,Desktop,Safari,68.32.149.24,False,No,Delayed,1/25/2025,0.15,Asia Pacific
TRANS_00073,CUST_009,1/16/2025,1/17/2025,582,PROD_0025,1,Credit Card,Desktop,Chrome,94.115.179.85,False,No,Delivered,1/25/2025,0.15,North America
TRANS_00210,CUST_004,1/15/2025,1/16/2025,114,PROD_0040,1,Mobile Payment,Desktop,Safari,111.37.194.230,True,No,Pending,1/25/2025,0.15,Asia Pacific
TRANS_00139,CUST_049,1/13/2025,1/14/2025,206,PROD_0019,1,PayPal,Mobile,Edge,142.36.49.226,True,No,Delivered,2/25/2025,0.15,North America
TRANS_00105,CUST_099,1/13/2025,1/14/2025,211,PROD_0002,1,Credit Card,Tablet,Safari,142.131.178.56,False,No,Delivered,2/25/2025,0.15,Asia Pacific
TRANS_00037,CUST_029,1/9/2025,1/10/2025,259,PROD_0006,1,Credit Card,Desktop,Chrome,122.186.43.2,False,No,Delayed,2/25/2025,0.15,Africa
TRANS_00200,CUST_040,12/31/2024,1/1/2025,319,PROD_0034,3,PayPal,Mobile,Chrome,11.113.28.206,False,No,Delivered,1/25/2025,0.15,Africa
TRANS_00129,CUST_012,1/20/2025,1/21/2025,31,PROD_0003,2,Credit Card,Tablet,Chrome,26.246.149.205,False,No,Delivered,1/25/2025,0.15,North America
TRANS_00036,CUST_002,1/3/2025,1/4/2025,597,PROD_0012,1,Bank Transfer,Desktop,Firefox,223.74.211.97,True,No,Pending,1/25/2025,0.15,Europe
TRANS_00288,CUST_067,1/12/2025,1/13/2025,289,PROD_0013,1,Bank Transfer,Desktop,Firefox,125.252.229.77,False,No,Pending,1/25/2025,0.15,Asia Pacific
TRANS_00214,CUST_019,1/1/2025,1/2/2025,136,PROD_0049,2,PayPal,Desktop,Chrome,56.247.54.161,False,No,Delayed,1/25/2025,0.15,Africa
TRANS_00010,CUST_036,1/3/2025,1/4/2025,439,PROD_0026,1,Mobile Payment,Tablet,Safari,151.244.90.121,True,No,Pending,1/25/2025,0.15,North America
TRANS_00026,CUST_095,1/15/2025,1/16/2025,581,PROD_0009,1,Credit Card,Mobile,Chrome,98.21.77.36,True,No,Pending,1/25/2025,0.15,Africa
TRANS_00151,CUST_090,1/19/2025,1/20/2025,211,PROD_0041,1,PayPal,Tablet,Firefox,137.167.251.4,True,No,Delayed,2/25/2025,0.15,South America
TRANS_00140,CUST_054,1/4/2025,1/5/2025,223,PROD_0044,1,Mobile Payment,Mobile,Firefox,42.148.204.99,False,No,Pending,1/25/2025,0.15,North America
TRANS_00167,CUST_002,1/13/2025,1/14/2025,539,PROD_0024,2,PayPal,Desktop,Safari,208.156.151.38,True,No,Delayed,2/25/2025,0.15,Africa
TRANS_00410,CUST_061,1/21/2025,1/22/2025,532,PROD_0006,1,Mobile Payment,Mobile,Edge,152.112.136.244,True,No,Delayed,1/22/2025,0.15,Asia Pacific
TRANS_00258,CUST_074,1/15/2025,1/16/2025,76,PROD_0037,1,Bank Transfer,Tablet,Firefox,14.214.221.128,False,No,Pending,2/25/2025,0.15,Oceania
TRANS_00081,CUST_021,1/18/2025,1/19/2025,572,PROD_0013,1,Mobile Payment,Desktop,Safari,21.119.228.130,False,No,Delayed,1/25/2025,0.15,Africa
TRANS_00148,CUST_084,1/16/2025,1/17/2025,413,PROD_0040,1,PayPal,Tablet,Firefox,19.116.186.72,False,No,Delivered,2/25/2025,0.15,North America
TRANS_00119,CUST_016,1/12/2025,1/13/2025,126,PROD_0001,3,PayPal,Desktop,Edge,163.136.174.212,False,No,Delayed,2/25/2025,0.15,North America
TRANS_00088,CUST_004,1/9/2025,1/10/2025,60,PROD_0005,1,Mobile Payment,Tablet,Safari,84.113.218.239,True,No,Delivered,1/25/2025,0.15,North America
TRANS_00142,CUST_013,1/11/2025,1/12/2025,216,PROD_0025,1,Mobile Payment,Desktop,Chrome,218.147.205.23,False,No,Pending,1/25/2025,0.15,Asia Pacific
TRANS_00156,CUST_061,1/18/2025,1/19/2025,69,PROD_0035,3,Credit Card,Tablet,Chrome,22.204.178.49,True,No,Delivered,1/25/2025,0.15,South America
TRANS_00092,CUST_049,1/9/2025,1/10/2025,121,PROD_0019,2,Bank Transfer,Mobile,Edge,116.120.64.104,True,No,Delayed,1/25/2025,0.15,Africa
TRANS_00232,CUST_015,1/10/2025,1/11/2025,58,PROD_0013,1,Mobile Payment,Desktop,Chrome,146.21.192.55,True,No,Pending,1/25/2025,0.15,North America
TRANS_00103,CUST_026,1/6/2025,1/7/2025,348,PROD_0034,3,Credit Card,Mobile,Safari,84.44.76.88,False,No,Delivered,1/25/2025,0.15,Europe
TRANS_00236,CUST_069,1/12/2025,1/13/2025,222,PROD_0011,1,Bank Transfer,Mobile,Chrome,133.12.77.114,True,No,Delayed,2/25/2025,0.15,Asia Pacific
TRANS_00265,CUST_029,1/20/2025,1/21/2025,368,PROD_0048,1,Credit Card,Tablet,Chrome,105.116.31.61,True,No,Delivered,1/25/2025,0.15,Africa
TRANS_00153,CUST_084,1/6/2025,1/7/2025,182,PROD_0031,1,Bank Transfer,Desktop,Firefox,55.123.182.249,False,No,Pending,1/25/2025,0.15,South America
TRANS_00177,CUST_077,1/21/2025,1/22/2025,97,PROD_0035,2,Credit Card,Mobile,Edge,41.247.250.70,True,No,Pending,1/25/2025,0.15,North America
TRANS_00009,CUST_056,1/6/2025,1/7/2025,561,PROD_0045,1,Credit Card,Mobile,Chrome,223.124.190.13,False,No,Pending,2/25/2025,0.15,Asia Pacific
TRANS_00069,CUST_100,1/23/2025,1/24/2025,268,PROD_0013,1,Bank Transfer,Tablet,Firefox,65.125.226.156,False,No,Delivered,1/25/2025,0.15,Oceania
TRANS_00290,CUST_035,1/22/2025,1/23/2025,434,PROD_0010,1,Bank Transfer,Desktop,Safari,170.88.110.73,False,No,Delivered,1/25/2025,0.15,Oceania
TRANS_00087,CUST_046,1/19/2025,1/20/2025,215,PROD_0029,1,Bank Transfer,Tablet,Firefox,118.234.80.131,False,No,Delivered,1/25/2025,0.15,Europe
TRANS_00404,CUST_018,1/23/2025,1/24/2025,470,PROD_0050,1,PayPal,Mobile,Firefox,102.177.14.38,True,No,Pending,1/28/2025,0.15,Europe
TRANS_00051,CUST_026,12/31/2024,1/1/2025,518,PROD_0003,2,Mobile Payment,Tablet,Edge,28.12.9.239,False,No,Delivered,1/25/2025,0.15,Asia Pacific
TRANS_00043,CUST_075,1/10/2025,1/11/2025,539,PROD_0040,1,Credit Card,Tablet,Safari,218.19.113.200,False,No,Pending,1/25/2025,0.15,Europe
TRANS_00016,CUST_043,1/16/2025,1/17/2025,409,PROD_0017,1,PayPal,Desktop,Safari,28.21.182.10,True,No,Pending,1/25/2025,0.15,South America
TRANS_00125,CUST_041,1/4/2025,1/5/2025,90,PROD_0008,2,PayPal,Mobile,Firefox,145.132.253.185,False,No,Pending,1/25/2025,0.15,North America
TRANS_00056,CUST_074,1/22/2025,1/23/2025,312,PROD_0050,1,Bank Transfer,Mobile,Edge,175.206.136.60,False,No,Delayed,1/25/2025,0.15,Europe
TRANS_00208,CUST_004,1/2/2025,1/3/2025,475,PROD_0047,5,Bank Transfer,Desktop,Chrome,47.42.72.247,True,No,Delayed,1/25/2025,0.15,Oceania
TRANS_00089,CUST_018,1/7/2025,1/8/2025,536,PROD_0016,1,Mobile Payment,Desktop,Safari,45.170.124.46,False,No,Delayed,1/25/2025,0.15,North America
TRANS_00132,CUST_062,1/19/2025,1/20/2025,34,PROD_0005,2,Mobile Payment,Mobile,Edge,120.3.74.54,True,No,Delivered,1/25/2025,0.15,South America
TRANS_00173,CUST_061,1/10/2025,1/11/2025,428,PROD_0003,2,Bank Transfer,Tablet,Safari,213.207.123.49,True,No,Delayed,1/25/2025,0.15,North America
TRANS_00004,CUST_025,1/15/2025,1/16/2025,599,PROD_0011,1,Credit Card,Desktop,Chrome,30.207.112.172,True,No,Pending,2/25/2025,0.15,South America
TRANS_00055,CUST_092,1/1/2025,1/2/2025,96,PROD_0013,1,PayPal,Desktop,Edge,162.16.223.3,False,No,Pending,1/25/2025,0.15,Africa
TRANS_00093,CUST_004,1/15/2025,1/16/2025,126,PROD_0036,1,Bank Transfer,Tablet,Safari,150.126.223.69,False,No,Delivered,1/25/2025,0.15,Africa
TRANS_00174,CUST_098,1/12/2025,1/13/2025,488,PROD_0030,1,Bank Transfer,Tablet,Firefox,151.19.117.216,True,No,Delayed,1/25/2025,0.15,Oceania
TRANS_00242,CUST_040,1/3/2025,1/4/2025,566,PROD_0029,1,Bank Transfer,Desktop,Firefox,187.46.104.174,True,No,Delayed,2/25/2025,0.15,Africa
TRANS_00085,CUST_028,12/31/2024,1/1/2025,284,PROD_0029,3,Mobile Payment,Desktop,Safari,92.247.117.15,False,No,Delayed,1/25/2025,0.15,Asia Pacific
TRANS_00192,CUST_086,1/5/2025,1/6/2025,123,PROD_0030,2,Mobile Payment,Desktop,Chrome,76.168.117.95,True,No,Delivered,1/25/2025,0.15,Africa
TRANS_00072,CUST_045,1/21/2025,1/22/2025,177,PROD_0026,1,Bank Transfer,Desktop,Chrome,52.31.173.239,False,No,Delayed,1/25/2025,0.15,Europe
TRANS_00018,CUST_024,12/31/2024,1/1/2025,270,PROD_0049,1,Credit Card,Desktop,Firefox,130.94.205.41,False,No,Delivered,2/25/2025,0.15,Asia Pacific
TRANS_00023,CUST_068,1/10/2025,1/11/2025,167,PROD_0036,1,Mobile Payment,Desktop,Edge,103.38.133.83,True,No,Delayed,1/25/2025,0.15,Europe
TRANS_00411,CUST_093,1/22/2025,1/23/2025,520,PROD_0028,1,Bank Transfer,Desktop,Firefox,50.228.178.146,False,No,Delayed,1/23/2025,0.15,South America
TRANS_00127,CUST_025,1/13/2025,1/14/2025,127,PROD_0049,3,Credit Card,Tablet,Safari,24.14.130.130,False,No,Pending,1/25/2025,0.15,North America
TRANS_00297,CUST_019,1/9/2025,1/10/2025,148,PROD_0038,3,PayPal,Tablet,Chrome,184.91.75.132,True,No,Delivered,2/25/2025,0.15,Africa
TRANS_319844,CUST_4901,11/10/2024,11/11/2024,627,PROD_0011,2,Mobile Payment,Mobile,Chrome,46.223.77.150,False,No,Cancelled,11/26/2024,0.05,Africa
TRANS_230741,CUST_4895,11/16/2024,11/17/2024,919,PROD_0047,5,Mobile Payment,Tablet,Firefox,25.245.161.95,True,No,Pending,11/20/2024,0.03,North America
TRANS_584311,CUST_3362,11/5/2024,11/6/2024,568,PROD_0019,3,Credit Card,Desktop,Chrome,215.220.11.240,False,No,Pending,11/7/2024,0.07,Europe
TRANS_555683,CUST_6885,11/11/2024,11/12/2024,697,PROD_0039,1,Mobile Payment,Desktop,Safari,7.74.233.190,True,No,Delivered,11/22/2024,0.15,North America
TRANS_541115,CUST_2818,11/9/2024,11/10/2024,469,PROD_0008,5,PayPal,Mobile,Chrome,185.214.69.130,True,No,Delivered,11/14/2024,0.13,North America
TRANS_524045,CUST_8687,11/11/2024,11/12/2024,500,PROD_0034,3,Credit Card,Mobile,Chrome,168.177.62.98,True,No,Cancelled,11/13/2024,0.18,Europe
TRANS_211192,CUST_4552,11/19/2024,11/20/2024,728,PROD_0045,1,Bank Transfer,Mobile,Edge,223.189.120.234,False,No,Delivered,11/24/2024,0.06,Europe
TRANS_746663,CUST_1183,11/9/2024,11/10/2024,422,PROD_0013,1,Bank Transfer,Mobile,Safari,78.222.205.158,True,No,Cancelled,11/11/2024,0.13,Asia Pacific
TRANS_896175,CUST_8858,10/31/2024,11/1/2024,212,PROD_0036,1,Bank Transfer,Desktop,Firefox,61.10.44.123,False,No,Pending,11/27/2024,0.02,North America
TRANS_965011,CUST_8408,10/31/2024,11/1/2024,141,PROD_0035,3,PayPal,Desktop,Firefox,189.216.83.242,True,No,Cancelled,11/9/2024,0,Asia Pacific
TRANS_440538,CUST_8402,11/1/2024,11/2/2024,377,PROD_0034,3,Mobile Payment,Mobile,Safari,191.73.170.104,False,No,Pending,11/13/2024,0.1,North America
TRANS_536213,CUST_6824,11/10/2024,11/11/2024,324,PROD_0039,3,Mobile Payment,Desktop,Edge,35.222.65.47,True,No,Cancelled,11/12/2024,0.07,North America
TRANS_460017,CUST_8990,11/2/2024,11/3/2024,739,PROD_0021,3,Credit Card,Mobile,Safari,10.51.171.213,False,No,Delivered,11/8/2024,0.1,Europe
TRANS_506784,CUST_9287,11/7/2024,11/8/2024,793,PROD_0006,1,Mobile Payment,Mobile,Edge,116.139.131.50,True,No,Cancelled,11/19/2024,0.14,Europe
TRANS_453437,CUST_8326,11/18/2024,11/19/2024,100,PROD_0048,1,Credit Card,Tablet,Chrome,76.71.24.160,True,No,Delivered,11/24/2024,0.1,Asia Pacific
TRANS_267542,CUST_5570,11/15/2024,11/16/2024,659,PROD_0049,1,Mobile Payment,Tablet,Edge,188.117.5.68,True,No,Pending,11/23/2024,0.03,Asia Pacific
TRANS_892398,CUST_6076,11/18/2024,11/19/2024,454,PROD_0040,1,Mobile Payment,Tablet,Safari,253.156.161.78,True,No,Cancelled,11/20/2024,0.05,Asia Pacific
TRANS_870719,CUST_5685,11/9/2024,11/10/2024,602,PROD_0017,3,Mobile Payment,Tablet,Edge,236.80.252.99,True,No,Delivered,11/24/2024,0.09,Africa
TRANS_659566,CUST_4941,10/31/2024,11/1/2024,219,PROD_0019,3,Bank Transfer,Tablet,Edge,121.164.43.132,False,No,Cancelled,11/5/2024,0.13,North America
TRANS_923916,CUST_9561,11/19/2024,11/20/2024,530,PROD_0008,5,Bank Transfer,Tablet,Edge,88.6.154.46,True,No,Cancelled,11/26/2024,0.03,Asia Pacific
TRANS_111368,CUST_6496,11/2/2024,11/3/2024,567,PROD_0028,1,Bank Transfer,Tablet,Safari,232.80.19.112,False,No,Delivered,11/22/2024,0.04,Asia Pacific
TRANS_176526,CUST_2029,11/4/2024,11/5/2024,786,PROD_0031,1,Credit Card,Desktop,Safari,236.164.36.234,False,No,Delivered,11/18/2024,0.03,North America
TRANS_750793,CUST_5093,10/31/2024,11/1/2024,882,PROD_0010,1,PayPal,Desktop,Safari,16.94.66.101,True,No,Cancelled,11/16/2024,0.11,Africa
TRANS_214964,CUST_8066,11/21/2024,11/22/2024,326,PROD_0043,3,Bank Transfer,Mobile,Edge,175.251.104.52,True,No,Cancelled,11/24/2024,0.15,Asia Pacific
TRANS_298874,CUST_4430,11/10/2024,11/11/2024,439,PROD_0014,1,Mobile Payment,Desktop,Firefox,137.59.90.250,True,No,Delivered,11/16/2024,0.08,Asia Pacific
TRANS_863149,CUST_7839,11/1/2024,11/2/2024,206,PROD_0005,3,Mobile Payment,Mobile,Edge,49.61.98.130,True,No,Cancelled,11/24/2024,0.1,Africa
TRANS_968932,CUST_8654,11/7/2024,11/8/2024,405,PROD_0011,3,Credit Card,Mobile,Chrome,223.125.142.150,False,No,Delivered,11/15/2024,0.03,Europe
TRANS_340487,CUST_8156,11/2/2024,11/3/2024,955,PROD_0047,4,Credit Card,Desktop,Firefox,55.5.51.24,False,No,Delivered,11/22/2024,0.06,Asia Pacific
TRANS_332738,CUST_7889,11/1/2024,11/2/2024,261,PROD_0033,3,Mobile Payment,Tablet,Edge,4.181.144.252,True,No,Pending,11/17/2024,0.02,Europe
TRANS_624637,CUST_9977,11/4/2024,11/5/2024,502,PROD_0029,1,Credit Card,Desktop,Edge,159.244.252.237,True,No,Cancelled,11/24/2024,0.13,North America
TRANS_608583,CUST_4021,11/5/2024,11/6/2024,169,PROD_0044,1,PayPal,Desktop,Chrome,29.201.223.37,True,No,Delivered,11/10/2024,0.12,Africa
TRANS_265113,CUST_8093,11/12/2024,11/13/2024,569,PROD_0033,1,Credit Card,Desktop,Chrome,123.187.102.38,True,No,Delivered,11/24/2024,0.06,Europe
TRANS_238962,CUST_7937,11/19/2024,11/20/2024,172,PROD_0033,2,Bank Transfer,Mobile,Chrome,10.26.61.235,True,No,Delivered,11/25/2024,0.18,North America
TRANS_356625,CUST_1732,11/15/2024,11/16/2024,934,PROD_0006,1,Credit Card,Desktop,Firefox,60.202.226.231,True,No,Delivered,11/27/2024,0.02,Africa
TRANS_891383,CUST_9610,11/1/2024,11/2/2024,198,PROD_0047,1,PayPal,Desktop,Firefox,123.139.82.196,True,No,Delivered,11/22/2024,0.06,Africa
TRANS_522313,CUST_3958,10/31/2024,11/1/2024,223,PROD_0042,1,Bank Transfer,Mobile,Firefox,223.65.115.132,True,No,Delivered,11/18/2024,0.12,North America
TRANS_496624,CUST_9469,11/7/2024,11/8/2024,502,PROD_0009,1,Bank Transfer,Desktop,Edge,73.49.135.236,True,No,Cancelled,11/24/2024,0.06,Europe
TRANS_532807,CUST_2557,11/22/2024,11/23/2024,844,PROD_0004,5,Bank Transfer,Mobile,Firefox,99.26.127.115,True,No,Cancelled,11/24/2024,0.06,North America
TRANS_366963,CUST_7585,11/2/2024,11/3/2024,150,PROD_0021,5,Bank Transfer,Desktop,Chrome,187.156.189.37,False,No,Delivered,11/23/2024,0.13,North America
TRANS_679767,CUST_9235,11/8/2024,11/9/2024,718,PROD_0033,1,Bank Transfer,Desktop,Safari,192.246.117.6,False,No,Delivered,11/21/2024,0.18,Europe
TRANS_832609,CUST_2524,10/31/2024,11/1/2024,218,PROD_0032,1,Credit Card,Desktop,Chrome,149.148.141.48,True,No,Delivered,11/27/2024,0.02,Africa
TRANS_880923,CUST_5551,11/18/2024,11/19/2024,605,PROD_0030,1,Credit Card,Desktop,Safari,210.51.193.165,True,No,Pending,11/24/2024,0.19,Asia Pacific
TRANS_255023,CUST_2153,11/13/2024,11/14/2024,938,PROD_0041,1,Credit Card,Mobile,Safari,235.199.235.162,True,No,Cancelled,11/22/2024,0.19,Europe
TRANS_241793,CUST_3643,11/5/2024,11/6/2024,255,PROD_0017,1,Bank Transfer,Tablet,Edge,227.131.20.129,True,No,Pending,11/24/2024,0.19,Europe
TRANS_480213,CUST_4681,10/31/2024,11/1/2024,916,PROD_0009,1,Credit Card,Mobile,Edge,11.216.19.92,False,No,Delivered,11/11/2024,0.05,Asia Pacific
TRANS_428315,CUST_4041,11/8/2024,11/9/2024,399,PROD_0045,1,Bank Transfer,Tablet,Safari,57.71.19.6,True,No,Pending,11/20/2024,0.07,Europe
TRANS_324330,CUST_6932,11/3/2024,11/4/2024,613,PROD_0017,2,Credit Card,Mobile,Safari,46.93.180.142,True,No,Cancelled,11/13/2024,0.04,Africa
TRANS_453527,CUST_4463,11/6/2024,11/7/2024,567,PROD_0031,1,PayPal,Tablet,Chrome,90.67.25.184,False,No,Cancelled,11/16/2024,0.01,North America
TRANS_784095,CUST_7642,11/9/2024,11/10/2024,372,PROD_0017,1,Bank Transfer,Mobile,Edge,79.182.223.225,False,No,Delivered,11/19/2024,0.13,Africa
TRANS_281484,CUST_3580,11/15/2024,11/16/2024,122,PROD_0001,2,Mobile Payment,Tablet,Edge,103.120.9.148,True,No,Delivered,11/27/2024,0.04,North America
TRANS_965669,CUST_8017,11/3/2024,11/4/2024,816,PROD_0030,1,PayPal,Desktop,Edge,111.87.114.12,False,No,Pending,11/7/2024,0.2,Asia Pacific
TRANS_775249,CUST_3182,11/21/2024,11/22/2024,416,PROD_0003,2,Bank Transfer,Tablet,Chrome,60.74.204.150,True,No,Delivered,11/26/2024,0.01,Europe
TRANS_510166,CUST_3641,11/9/2024,11/10/2024,465,PROD_0034,3,Mobile Payment,Mobile,Safari,250.139.15.109,False,No,Delivered,11/24/2024,0.16,Africa
TRANS_320307,CUST_4611,11/12/2024,11/13/2024,337,PROD_0010,1,Credit Card,Desktop,Safari,60.202.145.226,True,No,Cancelled,11/19/2024,0.16,Asia Pacific
TRANS_769247,CUST_4742,11/13/2024,11/14/2024,572,PROD_0042,2,Bank Transfer,Desktop,Firefox,106.10.114.205,False,No,Delivered,11/16/2024,0.18,North America
TRANS_341775,CUST_4403,11/16/2024,11/17/2024,413,PROD_0003,1,Mobile Payment,Tablet,Firefox,153.55.204.89,False,No,Cancelled,11/20/2024,0.07,Europe
TRANS_346785,CUST_7710,11/4/2024,11/5/2024,619,PROD_0009,1,Credit Card,Mobile,Firefox,170.148.100.214,True,No,Cancelled,11/15/2024,0.02,North America
TRANS_173495,CUST_5807,11/9/2024,11/10/2024,734,PROD_0027,3,Credit Card,Desktop,Chrome,200.223.228.99,True,No,Delivered,11/19/2024,0.14,Europe
